,0,1,2,3,4,5,6,7,8,9,10,11,12
361,7,8,6.0,5.0,9.0,10.0,15.0,14.0,23.0,24.0,13.0,,
362,14,23,22.0,20.0,19.0,15.0,10.0,16.0,8.0,,,,
363,6,8,7.0,18.0,20.0,21.0,24.0,23.0,,,,,
364,20,19,17.0,10.0,9.0,5.0,4.0,3.0,12.0,,,,
365,9,8,16.0,17.0,10.0,15.0,22.0,,,,,,
366,3,12,13.0,24.0,23.0,22.0,15.0,19.0,20.0,18.0,7.0,,
367,6,5,9.0,10.0,15.0,14.0,23.0,24.0,21.0,22.0,,,
368,24,23,22.0,15.0,19.0,17.0,10.0,,,,,,
369,21,22,15.0,19.0,17.0,10.0,9.0,5.0,6.0,,,,
370,19,17,10.0,11.0,12.0,13.0,,,,,,,
371,1,2,6.0,5.0,9.0,8.0,7.0,18.0,20.0,22.0,15.0,,
372,6,8,7.0,18.0,20.0,19.0,15.0,14.0,23.0,22.0,21.0,,
373,8,16,10.0,15.0,14.0,11.0,,,,,,,
374,22,21,20.0,19.0,17.0,10.0,11.0,12.0,3.0,4.0,5.0,6.0,2.0
375,20,18,16.0,8.0,6.0,5.0,4.0,11.0,,,,,
376,8,16,10.0,15.0,19.0,20.0,22.0,23.0,14.0,,,,
377,21,20,22.0,23.0,24.0,13.0,12.0,11.0,,,,,
378,8,9,10.0,17.0,16.0,18.0,20.0,19.0,15.0,22.0,23.0,,
379,22,15,19.0,20.0,18.0,16.0,10.0,9.0,8.0,6.0,2.0,,
380,4,5,6.0,8.0,16.0,10.0,17.0,19.0,20.0,,,,
381,17,16,18.0,20.0,21.0,22.0,,,,,,,
382,1,3,12.0,11.0,14.0,,,,,,,,
383,20,22,21.0,24.0,23.0,14.0,11.0,10.0,9.0,5.0,4.0,,
384,5,9,8.0,7.0,18.0,16.0,10.0,17.0,19.0,20.0,21.0,,
385,13,12,11.0,14.0,15.0,10.0,16.0,8.0,9.0,,,,
386,6,2,1.0,3.0,12.0,11.0,10.0,15.0,19.0,20.0,21.0,,
387,12,3,4.0,11.0,14.0,23.0,22.0,21.0,20.0,18.0,7.0,,
388,19,17,16.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,,
389,1,2,6.0,8.0,16.0,18.0,20.0,22.0,15.0,14.0,23.0,,
390,22,15,19.0,20.0,18.0,16.0,17.0,10.0,11.0,4.0,3.0,1.0,2.0
391,2,6,8.0,16.0,17.0,10.0,11.0,14.0,23.0,22.0,15.0,,
392,1,3,4.0,5.0,9.0,10.0,17.0,19.0,15.0,22.0,21.0,20.0,
393,23,22,20.0,18.0,16.0,10.0,11.0,4.0,5.0,9.0,8.0,,
394,22,20,21.0,24.0,13.0,12.0,11.0,10.0,9.0,5.0,6.0,,
395,15,19,17.0,10.0,16.0,8.0,9.0,5.0,6.0,2.0,,,
396,7,8,6.0,5.0,4.0,3.0,12.0,13.0,,,,,
397,17,16,10.0,9.0,5.0,4.0,11.0,12.0,3.0,,,,
398,3,12,11.0,14.0,15.0,19.0,17.0,10.0,16.0,18.0,7.0,,
399,22,23,24.0,21.0,20.0,19.0,15.0,10.0,17.0,16.0,8.0,6.0,2.0
400,20,19,17.0,16.0,10.0,11.0,14.0,,,,,,
401,2,6,5.0,4.0,11.0,10.0,15.0,19.0,20.0,22.0,,,
402,9,10,11.0,14.0,23.0,22.0,15.0,19.0,20.0,21.0,24.0,,
403,13,24,23.0,14.0,15.0,10.0,17.0,16.0,8.0,7.0,,,
404,4,11,10.0,17.0,16.0,18.0,20.0,19.0,15.0,22.0,21.0,,
405,2,6,5.0,9.0,10.0,15.0,19.0,20.0,21.0,24.0,23.0,22.0,
406,6,5,9.0,10.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0,23.0,24.0
407,3,4,11.0,10.0,17.0,19.0,20.0,21.0,24.0,23.0,22.0,,
408,17,10,9.0,5.0,4.0,3.0,12.0,13.0,24.0,,,,
409,2,1,3.0,4.0,11.0,10.0,,,,,,,
410,8,9,10.0,15.0,22.0,21.0,24.0,23.0,14.0,,,,
411,19,15,22.0,23.0,14.0,11.0,12.0,3.0,1.0,,,,
412,2,6,5.0,9.0,10.0,17.0,16.0,18.0,20.0,19.0,15.0,22.0,
413,6,8,9.0,5.0,4.0,11.0,14.0,,,,,,
414,9,8,7.0,18.0,20.0,22.0,21.0,24.0,,,,,
415,16,17,10.0,11.0,14.0,23.0,22.0,,,,,,
416,20,18,16.0,10.0,11.0,12.0,3.0,1.0,,,,,
417,1,2,6.0,8.0,16.0,10.0,15.0,19.0,20.0,22.0,,,
418,8,6,5.0,4.0,3.0,12.0,11.0,14.0,15.0,22.0,23.0,,
419,13,12,3.0,4.0,5.0,6.0,8.0,7.0,18.0,,,,
420,13,24,21.0,22.0,15.0,19.0,17.0,10.0,9.0,5.0,6.0,,
421,24,13,12.0,11.0,14.0,15.0,10.0,16.0,8.0,6.0,,,
422,6,8,16.0,18.0,20.0,19.0,15.0,14.0,11.0,12.0,13.0,24.0,
423,6,8,9.0,10.0,16.0,18.0,20.0,22.0,,,,,
424,9,5,4.0,11.0,10.0,16.0,17.0,19.0,20.0,21.0,24.0,,
425,6,5,4.0,11.0,10.0,16.0,18.0,20.0,,,,,
426,7,18,16.0,8.0,6.0,5.0,4.0,3.0,,,,,
427,8,9,10.0,16.0,18.0,20.0,22.0,15.0,14.0,23.0,,,
428,21,24,23.0,22.0,15.0,19.0,17.0,10.0,9.0,5.0,6.0,,
429,24,21,20.0,22.0,,,,,,,,,
430,21,20,19.0,17.0,16.0,18.0,7.0,,,,,,
431,22,23,24.0,21.0,20.0,18.0,16.0,10.0,11.0,12.0,3.0,1.0,
432,6,8,9.0,10.0,15.0,14.0,23.0,22.0,20.0,,,,
433,4,11,10.0,16.0,17.0,19.0,20.0,21.0,,,,,
434,22,15,19.0,17.0,10.0,11.0,4.0,5.0,6.0,2.0,,,
435,6,8,7.0,18.0,20.0,22.0,15.0,14.0,23.0,24.0,,,
436,6,8,7.0,18.0,16.0,10.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0
437,17,19,20.0,22.0,23.0,14.0,11.0,12.0,3.0,,,,
438,24,13,12.0,3.0,4.0,11.0,10.0,16.0,8.0,,,,
439,1,2,6.0,5.0,9.0,10.0,15.0,19.0,17.0,,,,
440,5,9,8.0,16.0,17.0,19.0,15.0,22.0,23.0,,,,
441,22,15,10.0,17.0,16.0,18.0,20.0,21.0,24.0,13.0,12.0,3.0,1.0
442,13,12,11.0,14.0,23.0,22.0,21.0,20.0,18.0,,,,
443,4,3,12.0,11.0,10.0,15.0,22.0,21.0,,,,,
444,6,8,16.0,17.0,19.0,20.0,21.0,22.0,23.0,,,,
445,8,6,5.0,9.0,10.0,17.0,19.0,15.0,22.0,23.0,24.0,,
446,5,6,8.0,9.0,10.0,17.0,19.0,20.0,22.0,21.0,,,
447,3,4,11.0,14.0,15.0,10.0,17.0,19.0,20.0,18.0,7.0,,
448,1,2,6.0,8.0,9.0,10.0,17.0,16.0,18.0,20.0,19.0,,
449,1,3,4.0,5.0,9.0,10.0,11.0,14.0,15.0,22.0,21.0,,
450,11,14,15.0,22.0,20.0,18.0,16.0,8.0,7.0,,,,
451,15,22,20.0,19.0,17.0,10.0,16.0,18.0,7.0,,,,
452,12,13,24.0,23.0,22.0,20.0,19.0,17.0,16.0,8.0,7.0,,
453,22,23,14.0,15.0,10.0,11.0,4.0,,,,,,
454,22,21,20.0,19.0,17.0,16.0,18.0,7.0,8.0,6.0,2.0,1.0,
455,23,24,21.0,20.0,19.0,17.0,10.0,9.0,5.0,6.0,,,
456,17,19,15.0,10.0,9.0,5.0,6.0,2.0,1.0,,,,
457,22,15,14.0,23.0,24.0,13.0,12.0,11.0,4.0,5.0,6.0,2.0,1.0
458,24,21,20.0,19.0,15.0,10.0,16.0,18.0,7.0,8.0,6.0,,
459,13,24,21.0,20.0,19.0,15.0,10.0,17.0,16.0,8.0,6.0,,
460,6,2,1.0,3.0,4.0,11.0,10.0,15.0,22.0,20.0,21.0,24.0,
461,12,11,10.0,15.0,14.0,23.0,22.0,21.0,20.0,18.0,7.0,,
462,14,11,12.0,13.0,24.0,21.0,22.0,20.0,18.0,7.0,,,
463,5,9,10.0,15.0,19.0,20.0,22.0,23.0,,,,,
464,6,5,9.0,8.0,16.0,10.0,17.0,19.0,,,,,
465,22,20,19.0,17.0,10.0,11.0,14.0,23.0,24.0,13.0,12.0,3.0,1.0
466,22,15,19.0,17.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0,,
467,20,18,7.0,8.0,9.0,5.0,4.0,3.0,1.0,,,,
468,19,20,18.0,7.0,8.0,9.0,5.0,6.0,2.0,,,,
469,22,21,20.0,19.0,17.0,16.0,10.0,11.0,12.0,,,,
470,5,4,11.0,10.0,15.0,14.0,23.0,,,,,,
471,6,5,9.0,8.0,16.0,18.0,20.0,19.0,15.0,14.0,23.0,,
472,9,8,16.0,17.0,10.0,15.0,22.0,20.0,21.0,,,,
473,4,11,14.0,23.0,24.0,,,,,,,,
474,21,24,23.0,14.0,11.0,4.0,,,,,,,
475,20,19,17.0,10.0,15.0,22.0,23.0,14.0,11.0,4.0,5.0,,
476,23,24,21.0,22.0,15.0,14.0,11.0,10.0,9.0,5.0,6.0,,
477,8,7,18.0,20.0,19.0,17.0,10.0,11.0,14.0,23.0,,,
478,8,7,18.0,16.0,17.0,19.0,20.0,21.0,,,,,
479,13,24,23.0,22.0,20.0,19.0,15.0,10.0,9.0,8.0,,,
480,22,23,14.0,11.0,10.0,17.0,16.0,8.0,9.0,5.0,6.0,2.0,1.0
481,20,21,24.0,23.0,14.0,11.0,10.0,9.0,5.0,6.0,2.0,,
482,4,11,10.0,16.0,8.0,7.0,18.0,20.0,22.0,,,,
483,23,24,21.0,20.0,22.0,15.0,10.0,16.0,8.0,6.0,,,
484,19,20,22.0,15.0,10.0,17.0,16.0,8.0,6.0,,,,
485,22,23,14.0,15.0,10.0,11.0,4.0,5.0,6.0,,,,
486,22,15,19.0,17.0,16.0,18.0,7.0,8.0,6.0,,,,
487,5,9,8.0,7.0,18.0,16.0,10.0,15.0,19.0,,,,
488,24,23,22.0,21.0,20.0,18.0,16.0,17.0,,,,,
489,9,10,16.0,17.0,,,,,,,,,
490,21,20,18.0,16.0,17.0,10.0,9.0,8.0,6.0,2.0,1.0,,
491,24,21,20.0,22.0,23.0,14.0,15.0,10.0,9.0,8.0,,,
492,16,8,9.0,5.0,4.0,11.0,12.0,3.0,1.0,,,,
493,23,24,21.0,20.0,19.0,15.0,10.0,17.0,16.0,8.0,,,
494,24,13,12.0,3.0,4.0,11.0,10.0,16.0,,,,,
495,1,2,6.0,8.0,9.0,10.0,16.0,17.0,,,,,
496,22,23,24.0,21.0,20.0,19.0,15.0,10.0,9.0,5.0,6.0,2.0,
497,15,22,23.0,14.0,11.0,10.0,9.0,5.0,6.0,2.0,,,
498,23,22,15.0,14.0,11.0,12.0,,,,,,,
499,20,19,15.0,10.0,16.0,18.0,7.0,8.0,6.0,2.0,1.0,,
500,4,5,9.0,8.0,7.0,18.0,20.0,19.0,,,,,
501,6,5,9.0,10.0,16.0,18.0,20.0,21.0,24.0,,,,
502,1,3,4.0,5.0,9.0,8.0,16.0,17.0,10.0,15.0,,,
503,13,24,21.0,20.0,19.0,17.0,10.0,9.0,8.0,7.0,,,
504,22,20,18.0,16.0,10.0,11.0,12.0,,,,,,
505,18,16,17.0,10.0,11.0,12.0,3.0,1.0,,,,,
506,4,11,10.0,9.0,5.0,6.0,8.0,16.0,18.0,20.0,21.0,,
507,1,3,4.0,5.0,6.0,8.0,16.0,10.0,11.0,14.0,15.0,22.0,20.0
508,20,18,7.0,8.0,6.0,5.0,4.0,,,,,,
509,6,8,9.0,5.0,4.0,11.0,10.0,15.0,22.0,20.0,21.0,24.0,
510,22,23,14.0,15.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0
511,20,19,17.0,10.0,16.0,8.0,,,,,,,
512,24,21,20.0,19.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0,2.0,6.0
513,6,5,9.0,8.0,7.0,18.0,16.0,10.0,15.0,22.0,,,
514,23,22,15.0,10.0,16.0,8.0,9.0,5.0,6.0,,,,
515,22,20,19.0,15.0,10.0,17.0,16.0,8.0,9.0,5.0,6.0,2.0,1.0
516,12,11,14.0,15.0,19.0,20.0,18.0,16.0,8.0,,,,
517,17,16,18.0,20.0,22.0,23.0,14.0,11.0,12.0,3.0,1.0,,
518,4,11,10.0,17.0,16.0,18.0,20.0,21.0,24.0,,,,
519,11,12,13.0,24.0,23.0,22.0,20.0,18.0,7.0,,,,
520,5,6,8.0,7.0,18.0,16.0,17.0,19.0,20.0,,,,
521,19,17,10.0,9.0,8.0,,,,,,,,
522,8,16,10.0,15.0,14.0,23.0,22.0,21.0,24.0,,,,
523,20,19,17.0,16.0,18.0,7.0,8.0,,,,,,
524,11,4,5.0,6.0,2.0,,,,,,,,
525,1,3,12.0,11.0,10.0,16.0,18.0,20.0,22.0,23.0,,,
526,19,17,10.0,15.0,14.0,11.0,4.0,5.0,6.0,2.0,1.0,,
527,8,16,18.0,20.0,22.0,15.0,19.0,,,,,,
528,1,2,6.0,5.0,9.0,8.0,16.0,18.0,20.0,22.0,21.0,,
529,23,22,20.0,19.0,15.0,14.0,11.0,4.0,3.0,,,,
530,3,4,5.0,9.0,10.0,17.0,16.0,18.0,7.0,,,,
531,8,16,17.0,10.0,11.0,14.0,15.0,22.0,23.0,24.0,,,
532,19,20,22.0,21.0,24.0,23.0,14.0,11.0,4.0,3.0,1.0,,
533,5,4,11.0,10.0,15.0,19.0,20.0,22.0,,,,,
534,5,6,8.0,9.0,10.0,16.0,18.0,20.0,19.0,,,,
535,20,22,21.0,24.0,23.0,14.0,11.0,10.0,9.0,5.0,4.0,3.0,1.0
536,21,24,23.0,14.0,15.0,10.0,9.0,,,,,,
537,19,20,22.0,23.0,24.0,13.0,12.0,11.0,4.0,5.0,6.0,2.0,1.0
538,17,19,15.0,10.0,16.0,8.0,6.0,,,,,,
539,1,3,4.0,11.0,14.0,15.0,10.0,17.0,19.0,,,,
540,19,15,10.0,17.0,16.0,8.0,9.0,5.0,,,,,
541,18,16,17.0,10.0,15.0,14.0,23.0,24.0,13.0,,,,
542,22,21,20.0,19.0,17.0,16.0,8.0,6.0,5.0,4.0,3.0,,
543,21,20,22.0,15.0,10.0,,,,,,,,
544,6,5,9.0,8.0,7.0,18.0,20.0,22.0,23.0,24.0,13.0,,
545,2,1,3.0,4.0,11.0,10.0,16.0,18.0,20.0,19.0,,,
546,22,15,19.0,20.0,18.0,16.0,8.0,6.0,5.0,4.0,3.0,1.0,
547,24,23,22.0,15.0,10.0,11.0,4.0,3.0,1.0,,,,
548,4,3,1.0,2.0,6.0,5.0,9.0,10.0,15.0,22.0,20.0,,
549,6,5,4.0,11.0,14.0,15.0,10.0,16.0,18.0,20.0,21.0,24.0,
550,3,1,2.0,6.0,5.0,4.0,11.0,10.0,9.0,8.0,7.0,,
551,6,5,4.0,11.0,14.0,15.0,10.0,16.0,18.0,20.0,22.0,,
552,7,8,16.0,10.0,11.0,4.0,3.0,1.0,,,,,
553,18,16,10.0,9.0,5.0,4.0,3.0,12.0,,,,,
554,24,23,14.0,15.0,10.0,17.0,16.0,8.0,9.0,5.0,6.0,,
555,20,21,22.0,23.0,14.0,15.0,19.0,17.0,16.0,8.0,6.0,2.0,1.0
556,8,7,18.0,16.0,17.0,10.0,11.0,12.0,13.0,,,,
557,24,23,22.0,15.0,19.0,17.0,16.0,8.0,6.0,,,,
558,6,8,9.0,5.0,4.0,3.0,12.0,13.0,24.0,,,,
559,22,15,10.0,9.0,5.0,4.0,3.0,1.0,,,,,
560,15,22,23.0,14.0,11.0,10.0,9.0,5.0,6.0,,,,
561,1,3,12.0,13.0,24.0,21.0,22.0,20.0,19.0,15.0,,,
562,1,3,4.0,11.0,10.0,17.0,19.0,15.0,22.0,20.0,,,
563,19,17,16.0,8.0,9.0,10.0,15.0,14.0,11.0,4.0,3.0,1.0,
564,14,11,12.0,,,,,,,,,,
565,13,24,23.0,22.0,20.0,18.0,,,,,,,
566,12,3,4.0,11.0,14.0,23.0,22.0,,,,,,
567,24,21,22.0,15.0,14.0,11.0,10.0,9.0,8.0,,,,
568,23,22,15.0,14.0,11.0,4.0,3.0,1.0,,,,,
569,22,20,18.0,7.0,8.0,6.0,5.0,4.0,3.0,1.0,2.0,,
570,13,12,3.0,4.0,5.0,6.0,8.0,7.0,,,,,
571,24,21,22.0,20.0,19.0,17.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0
572,3,12,11.0,10.0,9.0,5.0,6.0,8.0,16.0,,,,
573,14,23,22.0,15.0,10.0,16.0,17.0,,,,,,
574,1,3,12.0,11.0,14.0,15.0,10.0,16.0,,,,,
575,21,22,15.0,19.0,20.0,18.0,7.0,8.0,,,,,
576,8,6,5.0,9.0,10.0,11.0,14.0,23.0,24.0,13.0,,,
577,5,6,8.0,16.0,17.0,10.0,15.0,22.0,21.0,,,,
578,22,20,18.0,7.0,8.0,16.0,17.0,,,,,,
579,7,18,16.0,8.0,9.0,5.0,6.0,2.0,1.0,,,,
580,8,9,10.0,16.0,17.0,19.0,15.0,14.0,11.0,12.0,13.0,,
581,12,11,10.0,9.0,8.0,7.0,18.0,,,,,,
582,12,3,4.0,5.0,6.0,8.0,16.0,18.0,,,,,
583,19,17,16.0,8.0,9.0,5.0,6.0,2.0,,,,,
584,2,6,8.0,16.0,10.0,17.0,19.0,20.0,21.0,24.0,23.0,22.0,
585,5,4,3.0,12.0,11.0,10.0,17.0,16.0,18.0,20.0,,,
586,1,3,4.0,5.0,9.0,10.0,11.0,14.0,15.0,19.0,17.0,,
587,24,23,14.0,11.0,10.0,17.0,16.0,8.0,6.0,5.0,9.0,,
588,24,23,22.0,15.0,14.0,11.0,10.0,17.0,16.0,8.0,,,
589,2,6,5.0,4.0,11.0,10.0,17.0,19.0,15.0,,,,
590,15,22,23.0,24.0,13.0,12.0,11.0,4.0,3.0,1.0,2.0,,
591,18,20,19.0,15.0,14.0,11.0,4.0,5.0,6.0,2.0,1.0,,
592,16,10,11.0,4.0,5.0,,,,,,,,
593,24,23,22.0,20.0,19.0,15.0,10.0,17.0,16.0,8.0,,,
594,24,13,12.0,3.0,4.0,11.0,10.0,9.0,,,,,
595,9,8,16.0,10.0,15.0,22.0,23.0,24.0,13.0,,,,
596,8,9,10.0,16.0,18.0,20.0,21.0,22.0,23.0,24.0,,,
597,14,11,12.0,13.0,24.0,21.0,22.0,20.0,18.0,,,,
598,5,9,10.0,15.0,22.0,23.0,,,,,,,
599,8,9,10.0,16.0,17.0,19.0,15.0,22.0,23.0,24.0,13.0,,
600,22,23,14.0,15.0,10.0,11.0,4.0,3.0,1.0,,,,
601,15,22,23.0,14.0,11.0,12.0,,,,,,,
602,6,8,9.0,10.0,17.0,16.0,18.0,20.0,21.0,22.0,23.0,,
603,12,3,4.0,5.0,9.0,8.0,,,,,,,
604,24,23,22.0,15.0,10.0,17.0,16.0,18.0,7.0,,,,
605,11,10,17.0,16.0,18.0,20.0,21.0,,,,,,
606,9,8,7.0,18.0,20.0,21.0,,,,,,,
607,21,20,19.0,17.0,16.0,18.0,7.0,8.0,6.0,,,,
608,19,17,16.0,8.0,9.0,10.0,11.0,4.0,5.0,6.0,2.0,1.0,
609,7,8,9.0,10.0,15.0,22.0,21.0,24.0,13.0,12.0,,,
610,20,22,15.0,14.0,11.0,4.0,5.0,6.0,2.0,,,,
611,23,24,13.0,12.0,11.0,10.0,16.0,8.0,7.0,,,,
612,20,22,23.0,14.0,15.0,10.0,9.0,5.0,4.0,11.0,12.0,3.0,1.0
613,1,3,4.0,5.0,6.0,8.0,16.0,17.0,19.0,15.0,22.0,21.0,20.0
614,5,6,8.0,9.0,10.0,11.0,14.0,15.0,22.0,20.0,21.0,,
615,19,20,21.0,22.0,15.0,10.0,11.0,,,,,,
616,23,14,15.0,10.0,11.0,4.0,5.0,6.0,,,,,
617,8,16,18.0,20.0,19.0,15.0,10.0,11.0,12.0,13.0,24.0,,
618,1,3,12.0,11.0,4.0,5.0,6.0,8.0,16.0,10.0,15.0,19.0,20.0
619,20,21,24.0,23.0,22.0,15.0,10.0,16.0,8.0,6.0,2.0,,
620,13,24,23.0,14.0,11.0,10.0,9.0,5.0,6.0,8.0,7.0,,
621,15,22,23.0,14.0,11.0,4.0,3.0,,,,,,
622,21,20,19.0,15.0,14.0,11.0,10.0,9.0,8.0,6.0,5.0,,
623,22,20,21.0,24.0,23.0,14.0,15.0,10.0,11.0,4.0,5.0,6.0,2.0
624,6,5,9.0,10.0,11.0,,,,,,,,
625,6,5,9.0,10.0,15.0,22.0,23.0,24.0,13.0,,,,
626,16,10,15.0,19.0,20.0,22.0,21.0,,,,,,
627,7,8,6.0,5.0,9.0,10.0,15.0,14.0,11.0,12.0,13.0,,
628,20,18,16.0,8.0,6.0,2.0,1.0,3.0,12.0,,,,
629,2,6,8.0,9.0,5.0,4.0,11.0,14.0,15.0,19.0,20.0,,
630,20,22,23.0,14.0,15.0,10.0,17.0,16.0,8.0,6.0,2.0,1.0,
631,6,8,7.0,18.0,16.0,10.0,,,,,,,
632,13,24,21.0,22.0,15.0,10.0,17.0,16.0,8.0,7.0,,,
633,21,22,15.0,10.0,11.0,12.0,3.0,1.0,2.0,6.0,,,
634,2,1,3.0,4.0,11.0,14.0,15.0,22.0,20.0,,,,
635,24,21,20.0,22.0,15.0,19.0,17.0,16.0,8.0,9.0,5.0,6.0,
636,18,7,8.0,9.0,10.0,11.0,12.0,3.0,1.0,,,,
637,4,5,6.0,8.0,16.0,17.0,19.0,15.0,22.0,,,,
638,15,19,20.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0,,,
639,22,21,20.0,18.0,16.0,17.0,10.0,9.0,5.0,4.0,3.0,1.0,
640,18,16,17.0,19.0,20.0,22.0,23.0,14.0,,,,,
641,9,8,7.0,18.0,20.0,21.0,22.0,15.0,14.0,23.0,24.0,,
642,18,20,19.0,15.0,22.0,23.0,14.0,11.0,4.0,,,,
643,15,19,20.0,21.0,22.0,23.0,14.0,11.0,4.0,3.0,1.0,,
644,1,2,6.0,8.0,16.0,18.0,20.0,22.0,15.0,19.0,,,
645,10,15,19.0,20.0,18.0,7.0,,,,,,,
646,24,21,20.0,18.0,7.0,8.0,16.0,17.0,10.0,9.0,,,
647,1,3,12.0,11.0,10.0,17.0,19.0,,,,,,
648,1,2,6.0,5.0,4.0,11.0,10.0,17.0,19.0,15.0,,,
649,23,22,15.0,10.0,16.0,,,,,,,,
650,5,4,11.0,14.0,15.0,10.0,17.0,19.0,20.0,21.0,,,
651,22,23,14.0,15.0,19.0,17.0,10.0,11.0,4.0,5.0,6.0,2.0,1.0
652,1,2,6.0,8.0,9.0,10.0,16.0,17.0,19.0,20.0,,,
653,14,15,19.0,17.0,16.0,8.0,9.0,5.0,6.0,,,,
654,6,8,16.0,18.0,20.0,21.0,22.0,15.0,10.0,11.0,12.0,13.0,24.0
655,21,22,20.0,18.0,16.0,10.0,9.0,8.0,6.0,5.0,,,
656,11,14,15.0,19.0,17.0,16.0,18.0,7.0,,,,,
657,8,7,18.0,16.0,17.0,19.0,15.0,14.0,23.0,,,,
658,4,5,6.0,8.0,16.0,10.0,15.0,14.0,23.0,22.0,20.0,,
659,22,20,19.0,15.0,10.0,,,,,,,,
660,5,9,10.0,16.0,17.0,19.0,20.0,21.0,,,,,
661,8,7,18.0,16.0,17.0,19.0,20.0,22.0,15.0,14.0,23.0,,
662,9,10,15.0,14.0,11.0,12.0,13.0,24.0,,,,,
663,3,4,5.0,6.0,8.0,16.0,10.0,,,,,,
664,14,15,19.0,17.0,16.0,10.0,9.0,8.0,,,,,
665,5,6,8.0,7.0,18.0,16.0,10.0,17.0,19.0,,,,
666,8,16,17.0,19.0,20.0,22.0,15.0,10.0,11.0,12.0,13.0,,
667,7,18,16.0,10.0,17.0,19.0,20.0,21.0,24.0,23.0,14.0,,
668,8,9,5.0,4.0,11.0,10.0,15.0,22.0,20.0,21.0,24.0,,
669,8,9,10.0,16.0,17.0,19.0,20.0,22.0,15.0,14.0,23.0,,
670,21,22,15.0,14.0,11.0,4.0,5.0,9.0,,,,,
671,1,3,12.0,11.0,14.0,15.0,10.0,9.0,,,,,
672,19,17,16.0,8.0,6.0,5.0,4.0,3.0,1.0,2.0,,,
673,1,2,6.0,8.0,16.0,17.0,10.0,11.0,14.0,23.0,22.0,20.0,
674,22,23,14.0,15.0,19.0,17.0,10.0,11.0,12.0,3.0,,,
675,4,5,6.0,8.0,9.0,10.0,15.0,14.0,23.0,24.0,21.0,,
676,5,4,11.0,10.0,15.0,19.0,20.0,21.0,22.0,,,,
677,14,23,22.0,21.0,20.0,19.0,15.0,10.0,9.0,8.0,7.0,,
678,3,4,11.0,12.0,13.0,24.0,21.0,22.0,15.0,,,,
679,21,24,23.0,14.0,15.0,10.0,11.0,4.0,,,,,
680,18,16,17.0,19.0,15.0,14.0,11.0,12.0,3.0,1.0,,,
681,21,20,19.0,17.0,10.0,9.0,8.0,6.0,2.0,1.0,,,
682,1,3,4.0,5.0,6.0,8.0,7.0,18.0,20.0,22.0,23.0,,
683,2,6,5.0,4.0,11.0,10.0,15.0,22.0,21.0,20.0,19.0,,
684,15,14,23.0,22.0,21.0,20.0,18.0,7.0,,,,,
685,24,23,22.0,20.0,19.0,17.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0
686,20,21,22.0,23.0,14.0,15.0,10.0,11.0,4.0,,,,
687,21,22,15.0,10.0,16.0,8.0,6.0,,,,,,
688,23,24,21.0,22.0,20.0,18.0,16.0,8.0,6.0,,,,
689,22,20,18.0,16.0,17.0,19.0,15.0,10.0,9.0,8.0,6.0,,
690,21,20,22.0,23.0,14.0,11.0,4.0,5.0,6.0,,,,
691,20,22,15.0,14.0,11.0,12.0,13.0,,,,,,
692,22,15,19.0,20.0,18.0,16.0,17.0,10.0,11.0,4.0,3.0,,
693,11,10,16.0,8.0,6.0,2.0,,,,,,,
694,20,19,17.0,10.0,15.0,14.0,11.0,12.0,,,,,
695,2,1,3.0,4.0,11.0,10.0,15.0,22.0,23.0,14.0,,,
696,23,14,11.0,12.0,3.0,1.0,,,,,,,
697,12,3,4.0,11.0,14.0,15.0,10.0,17.0,16.0,18.0,7.0,,
698,21,22,20.0,18.0,7.0,8.0,16.0,10.0,9.0,5.0,4.0,,
699,21,22,20.0,18.0,16.0,17.0,10.0,9.0,5.0,6.0,,,
700,22,15,10.0,11.0,12.0,3.0,1.0,,,,,,
701,5,6,8.0,9.0,10.0,17.0,16.0,18.0,20.0,21.0,,,
702,24,21,20.0,22.0,23.0,14.0,11.0,10.0,17.0,,,,
703,3,4,5.0,6.0,8.0,16.0,10.0,17.0,,,,,
704,1,2,6.0,5.0,9.0,8.0,16.0,10.0,17.0,,,,
705,8,6,2.0,1.0,3.0,4.0,11.0,,,,,,
706,6,8,9.0,10.0,17.0,19.0,20.0,22.0,21.0,24.0,23.0,,
707,20,18,7.0,8.0,6.0,2.0,1.0,3.0,4.0,5.0,,,
708,8,9,10.0,17.0,16.0,18.0,20.0,22.0,,,,,
709,17,16,8.0,9.0,5.0,6.0,2.0,1.0,3.0,,,,
710,2,6,5.0,9.0,8.0,16.0,10.0,17.0,19.0,15.0,,,
711,20,21,22.0,23.0,14.0,15.0,10.0,9.0,,,,,
712,12,11,14.0,23.0,22.0,15.0,19.0,20.0,18.0,7.0,,,
713,19,20,18.0,16.0,8.0,9.0,10.0,15.0,14.0,11.0,12.0,3.0,1.0
714,23,24,13.0,12.0,11.0,10.0,9.0,,,,,,
